,datetime,energy,humidity,pressure,temperature,weather,wind_direction,wind_speed
156426,2016-11-26 04:00:00,8463.0,80.0,1027.0,275.25,scattered clouds,270.0,2.0
156427,2016-11-26 05:00:00,8417.0,100.0,1027.0,274.66,sky is clear,260.0,2.0
156428,2016-11-26 06:00:00,8465.0,100.0,1028.0,274.66,scattered clouds,260.0,3.0
156429,2016-11-26 07:00:00,8731.0,100.0,1027.0,274.38,sky is clear,250.0,2.0
156430,2016-11-26 08:00:00,9079.0,100.0,1028.0,274.75,sky is clear,260.0,2.0
156431,2016-11-26 09:00:00,9268.0,100.0,1028.0,274.85,broken clouds,250.0,2.0
156432,2016-11-26 10:00:00,9537.0,86.0,1028.0,275.05,overcast clouds,290.0,3.0
156433,2016-11-26 11:00:00,9644.0,80.0,1027.0,275.41,overcast clouds,230.0,1.0
156434,2016-11-26 12:00:00,9676.0,93.0,1028.0,275.45,overcast clouds,260.0,4.0
156435,2016-11-26 13:00:00,9646.0,86.0,1028.0,275.59,overcast clouds,260.0,4.0
156436,2016-11-26 14:00:00,9506.0,86.0,1028.0,275.59,overcast clouds,200.0,1.0
156437,2016-11-26 15:00:00,9407.0,93.0,1028.0,275.81,overcast clouds,210.0,2.0
156438,2016-11-26 16:00:00,9286.0,80.0,1027.0,276.91,broken clouds,240.0,3.0
156439,2016-11-26 17:00:00,9430.0,81.0,1027.0,279.03,overcast clouds,230.0,3.0
156440,2016-11-26 18:00:00,10070.0,65.0,1026.0,279.48,broken clouds,250.0,4.0
156441,2016-11-26 19:00:00,10602.0,81.0,1025.0,280.36,scattered clouds,210.0,5.0
156442,2016-11-26 20:00:00,10540.0,65.0,1024.0,280.65,broken clouds,190.0,4.0
156443,2016-11-26 21:00:00,10438.0,66.0,1024.0,280.95,broken clouds,200.0,4.0
156444,2016-11-26 22:00:00,10276.0,65.0,1023.0,280.48,broken clouds,190.0,4.0
156445,2016-11-26 23:00:00,10090.0,87.0,1022.0,280.27,sky is clear,200.0,4.0
156446,2016-11-27 00:00:00,9648.0,93.0,1022.0,278.65,sky is clear,180.0,4.0
156447,2016-11-25 01:00:00,8720.0,86.0,1024.0,276.15,overcast clouds,290.0,3.0
156448,2016-11-25 02:00:00,8432.0,86.0,1024.0,276.15,overcast clouds,270.0,3.0
156449,2016-11-25 03:00:00,8234.0,100.0,1024.0,275.75,haze,290.0,3.0
156450,2016-11-25 04:00:00,8111.0,86.0,1024.0,275.75,overcast clouds,250.0,2.0
156451,2016-11-25 05:00:00,8084.0,86.0,1025.0,275.65,haze,230.0,2.0
156452,2016-11-25 06:00:00,8238.0,93.0,1025.0,275.55,mist,260.0,2.0
156453,2016-11-25 07:00:00,8636.0,93.0,1025.0,275.55,haze,250.0,3.0
156454,2016-11-25 08:00:00,9118.0,93.0,1025.0,275.55,haze,250.0,2.0
156455,2016-11-25 09:00:00,9307.0,100.0,1025.0,275.55,light intensity drizzle,290.0,3.0
156456,2016-11-25 10:00:00,9502.0,100.0,1025.0,275.55,mist,260.0,2.0
156457,2016-11-25 11:00:00,9685.0,100.0,1025.0,275.48,mist,270.0,2.0
156458,2016-11-25 12:00:00,9798.0,100.0,1026.0,275.55,mist,250.0,3.0
156459,2016-11-25 13:00:00,9872.0,74.0,1026.0,275.75,mist,250.0,3.0
156460,2016-11-25 14:00:00,9938.0,100.0,1027.0,275.75,mist,270.0,3.0
156461,2016-11-25 15:00:00,10012.0,93.0,1026.0,276.35,mist,270.0,2.0
156462,2016-11-25 16:00:00,10016.0,100.0,1027.0,276.59,mist,260.0,3.0
156463,2016-11-25 17:00:00,10208.0,80.0,1027.0,277.45,haze,230.0,4.0
156464,2016-11-25 18:00:00,10725.0,86.0,1026.0,278.37,haze,280.0,3.0
156465,2016-11-25 19:00:00,10930.0,86.0,1026.0,278.48,overcast clouds,270.0,6.0
156466,2016-11-25 20:00:00,10765.0,86.0,1026.0,278.25,overcast clouds,290.0,6.0
156467,2016-11-25 21:00:00,10600.0,86.0,1026.0,278.25,overcast clouds,280.0,5.0
156468,2016-11-25 22:00:00,10402.0,86.0,1026.0,278.48,haze,290.0,5.0
156469,2016-11-25 23:00:00,10176.0,93.0,1026.0,278.05,light intensity drizzle,280.0,5.0
156470,2016-11-26 00:00:00,9713.0,93.0,1027.0,277.59,overcast clouds,280.0,5.0
156471,2016-11-24 01:00:00,9277.0,93.0,1013.0,279.71,light rain,200.0,3.0
156472,2016-11-24 02:00:00,8770.0,93.0,1014.0,280.15,mist,220.0,2.0
156473,2016-11-24 03:00:00,8468.0,93.0,1014.0,280.15,haze,250.0,3.0
156474,2016-11-24 04:00:00,8275.0,93.0,1014.0,280.35,light rain,270.0,3.0
156475,2016-11-24 05:00:00,8192.0,93.0,1015.0,280.15,mist,280.0,4.0
156476,2016-11-24 06:00:00,8246.0,81.0,1015.0,279.85,mist,290.0,6.0
156477,2016-11-24 07:00:00,8472.0,81.0,1016.0,279.26,overcast clouds,290.0,5.0
156478,2016-11-24 08:00:00,8728.0,81.0,1017.0,279.05,overcast clouds,290.0,5.0
156479,2016-11-24 09:00:00,8765.0,81.0,1017.0,278.55,mist,280.0,4.0
156480,2016-11-24 10:00:00,9003.0,75.0,1018.0,277.82,overcast clouds,280.0,5.0
156481,2016-11-24 11:00:00,9283.0,80.0,1019.0,277.75,overcast clouds,280.0,4.0
156482,2016-11-24 12:00:00,9501.0,88.0,1014.0,278.10175542,broken clouds,295.0,5.0
156483,2016-11-24 13:00:00,9623.0,100.0,1009.0,278.549,broken clouds,314.0,6.0
156484,2016-11-24 14:00:00,9604.0,93.0,1021.0,276.78,overcast clouds,300.0,3.0
156485,2016-11-24 15:00:00,9563.0,93.0,1022.0,276.65,overcast clouds,320.0,4.0
156486,2016-11-24 16:00:00,9442.0,93.0,1022.0,276.850324126,overcast clouds,299.0,4.0
156487,2016-11-24 17:00:00,9461.0,93.0,1022.0,277.15,overcast clouds,270.0,4.0
156488,2016-11-24 18:00:00,9757.0,75.0,1023.0,277.48,overcast clouds,260.0,5.0
156489,2016-11-24 19:00:00,9757.0,93.0,1022.0,277.16,overcast clouds,270.0,3.0
156490,2016-11-24 20:00:00,9630.0,93.0,1022.0,277.06,overcast clouds,250.0,4.0
156491,2016-11-24 21:00:00,9574.0,100.0,1022.0,276.86,overcast clouds,230.0,4.0
156492,2016-11-24 22:00:00,9506.0,93.0,1023.0,276.65,haze,300.0,4.0
156493,2016-11-24 23:00:00,9369.0,86.0,1024.0,276.48,haze,270.0,2.0
156494,2016-11-25 00:00:00,9077.0,86.0,1024.0,276.38,overcast clouds,240.0,1.0
156495,2016-11-23 01:00:00,9921.0,55.0,1023.0,276.82,overcast clouds,120.0,5.0
156496,2016-11-23 02:00:00,9477.0,55.0,1023.0,275.89,light rain,110.0,6.0
156497,2016-11-23 03:00:00,9210.0,64.0,1023.0,275.95,light rain,120.0,4.0
156498,2016-11-23 04:00:00,9061.0,69.0,1022.0,276.15,light rain,120.0,3.0
156499,2016-11-23 05:00:00,9007.0,64.0,1022.0,276.65,light rain,140.0,4.0
156500,2016-11-23 06:00:00,9235.0,60.0,1022.0,276.48,drizzle,140.0,4.0
156501,2016-11-23 07:00:00,9871.0,64.0,1021.0,276.55,mist,150.0,4.0
156502,2016-11-23 08:00:00,10744.0,69.0,1021.0,276.15,mist,140.0,4.0
156503,2016-11-23 09:00:00,11309.0,100.0,1020.0,276.15,mist,130.0,4.0
156504,2016-11-23 10:00:00,11647.0,86.0,1019.0,276.37,mist,120.0,4.0
156505,2016-11-23 11:00:00,11841.0,86.0,1019.0,276.37,mist,130.0,4.0
156506,2016-11-23 12:00:00,11956.0,86.0,1018.0,276.7,moderate rain,140.0,5.0
156507,2016-11-23 13:00:00,11962.0,93.0,1017.0,276.9,drizzle,140.0,5.0
156508,2016-11-23 14:00:00,11875.0,93.0,1017.0,277.55,light intensity drizzle,150.0,6.0
156509,2016-11-23 15:00:00,11802.0,86.0,1016.0,277.59,moderate rain,140.0,5.0
156510,2016-11-23 16:00:00,11657.0,87.0,1016.0,278.65,light intensity drizzle,160.0,4.0
156511,2016-11-23 17:00:00,11549.0,87.0,1015.0,278.85,drizzle,160.0,4.0
156512,2016-11-23 18:00:00,11830.0,81.0,1014.0,279.55,light intensity drizzle,160.0,4.0
156513,2016-11-23 19:00:00,11950.0,81.0,1013.0,279.55,mist,150.0,2.0
156514,2016-11-23 20:00:00,11610.0,81.0,1013.0,279.65,drizzle,170.0,3.0
156515,2016-11-23 21:00:00,11340.0,81.0,1013.0,279.65,haze,140.0,3.0
156516,2016-11-23 22:00:00,11049.0,87.0,1013.0,279.65,haze,150.0,3.0
156517,2016-11-23 23:00:00,10600.0,100.0,1013.0,279.65,haze,170.0,3.0
156518,2016-11-24 00:00:00,9941.0,87.0,1013.0,279.75,light rain,180.0,4.0
156519,2016-11-22 01:00:00,10076.0,59.0,1025.0,272.74,scattered clouds,30.0,2.0
156520,2016-11-22 02:00:00,9677.0,64.0,1026.0,272.7,scattered clouds,30.0,1.0
156521,2016-11-22 03:00:00,9439.0,64.0,1026.0,272.14,scattered clouds,30.0,2.0
156522,2016-11-22 04:00:00,9306.0,64.0,1026.0,271.74,scattered clouds,128.0,0.0
156523,2016-11-22 05:00:00,9296.0,59.0,1026.0,271.74,scattered clouds,157.0,1.0
156524,2016-11-22 06:00:00,9532.0,100.0,1026.0,270.48,broken clouds,157.0,1.0
156525,2016-11-22 07:00:00,10234.0,68.0,1026.0,270.81,broken clouds,157.0,1.0
156526,2016-11-22 08:00:00,11292.0,100.0,1026.0,270.81,overcast clouds,192.0,2.0
156527,2016-11-22 09:00:00,11742.0,79.0,1026.0,270.7,broken clouds,360.0,1.0
156528,2016-11-22 10:00:00,11923.0,100.0,1025.0,271.45,overcast clouds,192.0,2.0
156529,2016-11-22 11:00:00,12062.0,69.0,1026.0,271.84,overcast clouds,140.0,3.0
156530,2016-11-22 12:00:00,12067.0,69.0,1026.0,271.94,overcast clouds,160.0,2.0
156531,2016-11-22 13:00:00,11994.0,69.0,1027.0,272.44,overcast clouds,130.0,2.0
156532,2016-11-22 14:00:00,11872.0,69.0,1027.0,273.45,overcast clouds,130.0,3.0
156533,2016-11-22 15:00:00,11837.0,64.0,1028.0,274.35,overcast clouds,150.0,3.0
156534,2016-11-22 16:00:00,11729.0,64.0,1027.0,275.15,overcast clouds,130.0,3.0
156535,2016-11-22 17:00:00,11775.0,59.0,1027.0,275.95,overcast clouds,140.0,3.0
156536,2016-11-22 18:00:00,12282.0,60.0,1026.0,276.54,overcast clouds,130.0,4.0
156537,2016-11-22 19:00:00,12509.0,60.0,1025.0,276.85,overcast clouds,120.0,5.0
156538,2016-11-22 20:00:00,12279.0,60.0,1024.0,276.95,overcast clouds,100.0,6.0
156539,2016-11-22 21:00:00,12070.0,60.0,1024.0,276.95,overcast clouds,120.0,4.0
156540,2016-11-22 22:00:00,11767.0,55.0,1024.0,276.82,broken clouds,110.0,3.0
156541,2016-11-22 23:00:00,11289.0,55.0,1024.0,276.81,overcast clouds,120.0,5.0
156542,2016-11-23 00:00:00,10593.0,55.0,1024.0,276.55,overcast clouds,120.0,4.0
156543,2016-11-21 01:00:00,9600.0,100.0,1026.0,271.26,few clouds,360.0,2.0
156544,2016-11-21 02:00:00,9313.0,100.0,1026.0,270.92,sky is clear,360.0,2.0
156545,2016-11-21 03:00:00,9184.0,54.0,1025.0,270.44,sky is clear,330.0,3.0
156546,2016-11-21 04:00:00,9138.0,58.0,1025.0,270.15,sky is clear,320.0,3.0
156547,2016-11-21 05:00:00,9216.0,58.0,1026.0,269.66,sky is clear,310.0,2.0
156548,2016-11-21 06:00:00,9531.0,63.0,1025.0,269.34,sky is clear,290.0,2.0
156549,2016-11-21 07:00:00,10315.0,63.0,1026.0,269.7,sky is clear,320.0,2.0
156550,2016-11-21 08:00:00,11327.0,63.0,1026.0,269.37,sky is clear,320.0,2.0
156551,2016-11-21 09:00:00,11749.0,63.0,1026.0,269.15,sky is clear,310.0,2.0
156552,2016-11-21 10:00:00,11834.0,68.0,1026.0,268.82,sky is clear,300.0,2.0
156553,2016-11-21 11:00:00,11694.0,68.0,1026.0,268.82,sky is clear,290.0,1.0
156554,2016-11-21 12:00:00,11790.0,68.0,1026.0,268.35,sky is clear,300.0,1.0
156555,2016-11-21 13:00:00,11690.0,68.0,1026.0,268.34,broken clouds,310.0,1.0
156556,2016-11-21 14:00:00,11564.0,58.0,1026.0,270.24,few clouds,340.0,2.0
156557,2016-11-21 15:00:00,11511.0,55.0,1027.0,273.05,few clouds,340.0,2.0
156558,2016-11-21 16:00:00,11384.0,47.0,1027.0,275.15,few clouds,340.0,2.0
156559,2016-11-21 17:00:00,11391.0,47.0,1027.0,276.35,few clouds,80.0,1.0
156560,2016-11-21 18:00:00,12073.0,41.0,1026.0,277.15,few clouds,30.0,2.0
156561,2016-11-21 19:00:00,12580.0,38.0,1026.0,278.26,few clouds,327.0,2.0
156562,2016-11-21 20:00:00,12452.0,38.0,1025.0,277.95,few clouds,30.0,2.0
156563,2016-11-21 21:00:00,12240.0,41.0,1025.0,277.59,few clouds,60.0,3.0
156564,2016-11-21 22:00:00,11915.0,51.0,1025.0,276.55,few clouds,70.0,3.0
156565,2016-11-21 23:00:00,11449.0,51.0,1025.0,274.7,scattered clouds,40.0,3.0
156566,2016-11-22 00:00:00,10713.0,55.0,1025.0,273.59,scattered clouds,40.0,2.0
156567,2016-11-20 01:00:00,9571.0,50.0,1025.0,273.7,few clouds,290.0,5.0
156568,2016-11-20 02:00:00,9219.0,55.0,1025.0,273.03,sky is clear,280.0,6.0
156569,2016-11-20 03:00:00,8973.0,100.0,1025.0,272.76,sky is clear,290.0,5.0
156570,2016-11-20 04:00:00,8863.0,58.0,1026.0,271.92,few clouds,300.0,5.0
156571,2016-11-20 05:00:00,8734.0,58.0,1026.0,271.59,few clouds,300.0,2.0
156572,2016-11-20 06:00:00,8875.0,63.0,1026.0,271.03,few clouds,300.0,3.0
156573,2016-11-20 07:00:00,9041.0,58.0,1026.0,270.7,few clouds,330.0,5.0
156574,2016-11-20 08:00:00,9154.0,54.0,1026.0,270.25,few clouds,320.0,6.0
156575,2016-11-20 09:00:00,9255.0,50.0,1026.0,270.25,few clouds,340.0,4.0
156576,2016-11-20 10:00:00,9461.0,53.0,1026.0,269.55,few clouds,330.0,6.0
156577,2016-11-20 11:00:00,9770.0,53.0,1027.0,268.81,few clouds,330.0,6.0
156578,2016-11-20 12:00:00,9804.0,53.0,1027.0,268.95,scattered clouds,340.0,6.0
156579,2016-11-20 13:00:00,9710.0,58.0,1027.0,268.37,few clouds,310.0,3.0
156580,2016-11-20 14:00:00,9699.0,58.0,1028.0,269.7,broken clouds,310.0,5.0
156581,2016-11-20 15:00:00,9630.0,54.0,1028.0,270.65,broken clouds,310.0,5.0
156582,2016-11-20 16:00:00,9531.0,58.0,1028.0,271.49,broken clouds,300.0,4.0
156583,2016-11-20 17:00:00,9654.0,100.0,1028.0,272.37,broken clouds,330.0,6.0
156584,2016-11-20 18:00:00,10341.0,47.0,1027.0,273.15,broken clouds,340.0,3.0
156585,2016-11-20 19:00:00,10886.0,47.0,1026.0,273.93,broken clouds,300.0,4.0
156586,2016-11-20 20:00:00,11213.0,43.0,1026.0,274.37,broken clouds,0.0,1.0
156587,2016-11-20 21:00:00,10992.0,43.0,1026.0,274.45,few clouds,310.0,4.0
156588,2016-11-20 22:00:00,10759.0,47.0,1026.0,273.95,few clouds,330.0,3.0
156589,2016-11-20 23:00:00,10600.0,47.0,1026.0,272.96,few clouds,340.0,2.0
156590,2016-11-21 00:00:00,10130.0,47.0,1026.0,271.75,few clouds,350.0,3.0
156591,2016-11-19 01:00:00,9249.0,61.0,1010.0,280.7,overcast clouds,240.0,11.0
156592,2016-11-19 02:00:00,8894.0,52.0,1011.0,279.75,overcast clouds,260.0,12.0
156593,2016-11-19 03:00:00,8664.0,56.0,1011.0,278.82,overcast clouds,250.0,10.0
156594,2016-11-19 04:00:00,8531.0,52.0,1012.0,278.15,overcast clouds,260.0,11.0
156595,2016-11-19 05:00:00,8519.0,56.0,1012.0,277.85,overcast clouds,260.0,7.0
156596,2016-11-19 06:00:00,8624.0,64.0,1013.0,277.45,light rain,260.0,8.0
156597,2016-11-19 07:00:00,9009.0,64.0,1013.0,276.95,light intensity drizzle,270.0,6.0
156598,2016-11-19 08:00:00,9407.0,64.0,1013.0,276.55,light intensity drizzle,260.0,7.0
156599,2016-11-19 09:00:00,9644.0,55.0,1014.0,276.45,light rain,270.0,8.0
156600,2016-11-19 10:00:00,10103.0,51.0,1015.0,276.15,light rain,290.0,10.0
156601,2016-11-19 11:00:00,10434.0,59.0,1015.0,275.65,light snow,290.0,9.0
156602,2016-11-19 12:00:00,10499.0,64.0,1016.0,275.45,light snow,290.0,5.0
156603,2016-11-19 13:00:00,10555.0,64.0,1017.0,275.05,light snow,300.0,8.0
156604,2016-11-19 14:00:00,10341.0,55.0,1018.0,275.35,light snow,300.0,10.0
156605,2016-11-19 15:00:00,10247.0,47.0,1019.0,275.44,light snow,300.0,11.0
156606,2016-11-19 16:00:00,10113.0,47.0,1020.0,275.71,broken clouds,300.0,11.0
156607,2016-11-19 17:00:00,10171.0,47.0,1020.0,276.05,broken clouds,300.0,10.0
156608,2016-11-19 18:00:00,10426.0,47.0,1021.0,276.15,broken clouds,290.0,9.0
156609,2016-11-19 19:00:00,10816.0,44.0,1021.0,276.45,broken clouds,310.0,9.0
156610,2016-11-19 20:00:00,11052.0,44.0,1022.0,276.55,broken clouds,290.0,8.0
156611,2016-11-19 21:00:00,10872.0,44.0,1022.0,276.48,broken clouds,300.0,7.0
156612,2016-11-19 22:00:00,10690.0,47.0,1023.0,275.59,broken clouds,290.0,7.0
156613,2016-11-19 23:00:00,10479.0,47.0,1024.0,275.04,scattered clouds,300.0,5.0
156614,2016-11-20 00:00:00,10114.0,47.0,1024.0,274.45,broken clouds,290.0,6.0
156615,2016-11-18 01:00:00,9036.0,55.0,1008.0,291.35,broken clouds,170.0,6.0
156616,2016-11-18 02:00:00,8550.0,55.0,1008.0,291.55,broken clouds,180.0,6.0
156617,2016-11-18 03:00:00,8242.0,52.0,1009.0,291.65,broken clouds,180.0,6.0
156618,2016-11-18 04:00:00,8059.0,45.0,1009.0,291.64,broken clouds,190.0,7.0
156619,2016-11-18 05:00:00,7980.0,48.0,1009.0,291.81,broken clouds,190.0,6.0
156620,2016-11-18 06:00:00,8214.0,55.0,1010.0,290.44,broken clouds,200.0,5.0
156621,2016-11-18 07:00:00,8835.0,52.0,1011.0,289.94,broken clouds,180.0,5.0
156622,2016-11-18 08:00:00,9849.0,55.0,1011.0,289.34,broken clouds,180.0,5.0
156623,2016-11-18 09:00:00,10379.0,59.0,1012.0,289.14,sky is clear,170.0,3.0
156624,2016-11-18 10:00:00,10728.0,59.0,1011.0,288.14,sky is clear,180.0,3.0
156625,2016-11-18 11:00:00,11407.0,55.0,1010.0,287.94,scattered clouds,200.0,6.0
156626,2016-11-18 12:00:00,11088.0,55.0,1010.0,288.15,broken clouds,200.0,5.0
156627,2016-11-18 13:00:00,11190.0,55.0,1010.0,287.45,broken clouds,190.0,6.0
156628,2016-11-18 14:00:00,11159.0,71.0,1009.0,287.44,scattered clouds,190.0,7.0
156629,2016-11-18 15:00:00,11517.0,55.0,1009.0,289.65,broken clouds,190.0,7.0
156630,2016-11-18 16:00:00,11344.0,55.0,1009.0,291.05,broken clouds,190.0,8.0
156631,2016-11-18 17:00:00,11347.0,59.0,1008.0,290.93,thunderstorm with heavy rain,190.0,8.0
156632,2016-11-18 18:00:00,11388.0,68.0,1008.0,290.85,light rain,200.0,7.0
156633,2016-11-18 19:00:00,11586.0,68.0,1007.0,290.97,moderate rain,190.0,7.0
156634,2016-11-18 20:00:00,11686.0,82.0,1006.0,289.9,drizzle,200.0,7.0
156635,2016-11-18 21:00:00,11281.0,77.0,1006.0,290.48,moderate rain,190.0,7.0
156636,2016-11-18 22:00:00,10816.0,77.0,1007.0,289.25,moderate rain,240.0,11.0
156637,2016-11-18 23:00:00,10631.0,54.0,1007.0,285.65,light rain,250.0,10.0
156638,2016-11-19 00:00:00,10042.0,61.0,1009.0,282.6,scattered clouds,250.0,7.0
156639,2016-11-17 01:00:00,9126.0,81.0,1014.0,281.85,mist,110.0,3.0
156640,2016-11-17 02:00:00,8731.0,81.0,1013.0,282.55,haze,120.0,3.0
156641,2016-11-17 03:00:00,8467.0,81.0,1013.0,282.14,mist,130.0,3.0
156642,2016-11-17 04:00:00,8328.0,81.0,1013.0,282.04,haze,130.0,3.0
156643,2016-11-17 05:00:00,8277.0,71.0,1013.0,282.04,mist,140.0,3.0
156644,2016-11-17 06:00:00,8512.0,76.0,1013.0,281.35,mist,160.0,2.0
156645,2016-11-17 07:00:00,9163.0,76.0,1013.0,281.35,mist,140.0,3.0
156646,2016-11-17 08:00:00,10158.0,76.0,1013.0,281.34,mist,150.0,3.0
156647,2016-11-17 09:00:00,10591.0,76.0,1012.0,281.95,mist,150.0,3.0
156648,2016-11-17 10:00:00,10739.0,76.0,1012.0,282.25,mist,160.0,5.0
156649,2016-11-17 11:00:00,10871.0,71.0,1011.0,282.45,mist,160.0,4.0
156650,2016-11-17 12:00:00,11009.0,71.0,1011.0,282.45,few clouds,170.0,4.0
156651,2016-11-17 13:00:00,11108.0,66.0,1011.0,283.26,broken clouds,170.0,5.0
156652,2016-11-17 14:00:00,11193.0,62.0,1011.0,285.26,broken clouds,180.0,4.0
156653,2016-11-17 15:00:00,11212.0,62.0,1011.0,286.81,broken clouds,180.0,6.0
156654,2016-11-17 16:00:00,11174.0,59.0,1010.0,288.93,broken clouds,180.0,6.0
156655,2016-11-17 17:00:00,11044.0,52.0,1009.0,291.48,broken clouds,180.0,6.0
156656,2016-11-17 18:00:00,11383.0,46.0,1008.0,294.15,broken clouds,190.0,7.0
156657,2016-11-17 19:00:00,11827.0,43.0,1007.0,295.35,broken clouds,170.0,6.0
156658,2016-11-17 20:00:00,11584.0,40.0,1007.0,295.95,broken clouds,180.0,7.0
156659,2016-11-17 21:00:00,11311.0,43.0,1006.0,295.59,broken clouds,180.0,9.0
156660,2016-11-17 22:00:00,10978.0,46.0,1007.0,294.55,overcast clouds,190.0,7.0
156661,2016-11-17 23:00:00,10477.0,49.0,1007.0,292.75,overcast clouds,180.0,5.0
156662,2016-11-18 00:00:00,9697.0,52.0,1008.0,291.85,overcast clouds,170.0,5.0
156663,2016-11-16 01:00:00,9111.0,71.0,1012.0,281.04,mist,160.0,2.0
156664,2016-11-16 02:00:00,8673.0,76.0,1012.0,280.34,mist,190.0,2.0
156665,2016-11-16 03:00:00,8420.0,76.0,1012.0,280.34,fog,220.0,2.0
156666,2016-11-16 04:00:00,8326.0,76.0,1012.0,280.04,fog,220.0,1.0
156667,2016-11-16 05:00:00,8324.0,81.0,1011.0,279.04,fog,200.0,2.0
156668,2016-11-16 06:00:00,8593.0,76.0,1012.0,279.04,fog,210.0,1.0
156669,2016-11-16 07:00:00,9306.0,81.0,1011.0,278.65,fog,255.0,4.0
156670,2016-11-16 08:00:00,10354.0,81.0,1012.0,278.15,fog,296.0,3.0
156671,2016-11-16 09:00:00,10726.0,81.0,1012.0,277.24,mist,296.0,3.0
156672,2016-11-16 10:00:00,10836.0,100.0,1012.0,277.26,fog,296.0,3.0
156673,2016-11-16 11:00:00,10877.0,87.0,1013.0,276.81,mist,311.0,3.0
156674,2016-11-16 12:00:00,10914.0,81.0,1013.0,275.94,mist,311.0,3.0
156675,2016-11-16 13:00:00,10952.0,81.0,1014.0,276.24,fog,311.0,3.0
156676,2016-11-16 14:00:00,10928.0,87.0,1014.0,278.24,mist,340.0,2.0
156677,2016-11-16 15:00:00,10960.0,76.0,1014.0,282.15,mist,350.0,2.0
156678,2016-11-16 16:00:00,10897.0,71.0,1014.0,285.05,haze,338.0,2.0
156679,2016-11-16 17:00:00,10824.0,66.0,1014.0,286.71,few clouds,80.0,1.0
156680,2016-11-16 18:00:00,11174.0,62.0,1014.0,287.6,few clouds,65.0,0.0
156681,2016-11-16 19:00:00,11647.0,58.0,1013.0,288.27,few clouds,0.0,1.0
156682,2016-11-16 20:00:00,11472.0,62.0,1014.0,288.82,few clouds,70.0,3.0
156683,2016-11-16 21:00:00,11290.0,67.0,1013.0,287.76,few clouds,80.0,4.0
156684,2016-11-16 22:00:00,10972.0,71.0,1014.0,286.45,haze,70.0,3.0
156685,2016-11-16 23:00:00,10507.0,76.0,1014.0,283.7,mist,100.0,3.0
156686,2016-11-17 00:00:00,9804.0,81.0,1014.0,282.81,mist,120.0,2.0
156687,2016-11-15 01:00:00,8963.0,81.0,1012.0,283.95,sky is clear,200.0,1.0
156688,2016-11-15 02:00:00,8580.0,87.0,1012.0,282.74,sky is clear,250.0,1.0
156689,2016-11-15 03:00:00,8361.0,93.0,1012.0,282.04,sky is clear,250.0,1.0
156690,2016-11-15 04:00:00,8220.0,87.0,1012.0,280.7,mist,259.0,2.0
156691,2016-11-15 05:00:00,8238.0,81.0,1012.0,280.34,mist,170.0,1.0
156692,2016-11-15 06:00:00,8486.0,87.0,1012.0,279.65,mist,261.0,3.0
156693,2016-11-15 07:00:00,9212.0,100.0,1012.0,278.95,mist,261.0,3.0
156694,2016-11-15 08:00:00,10305.0,100.0,1012.0,278.85,mist,302.0,3.0
156695,2016-11-15 09:00:00,10754.0,81.0,1011.0,277.36,fog,302.0,3.0
156696,2016-11-15 10:00:00,10917.0,100.0,1012.0,276.95,fog,302.0,3.0
156697,2016-11-15 11:00:00,10956.0,93.0,1012.0,277.12,light snow,288.0,3.0
156698,2016-11-15 12:00:00,11002.0,81.0,1012.0,276.55,fog,230.0,1.0
156699,2016-11-15 13:00:00,10983.0,86.0,1012.0,276.65,light snow,270.0,2.0
156700,2016-11-15 14:00:00,10926.0,100.0,1012.0,277.04,mist,330.0,2.0
156701,2016-11-15 15:00:00,10872.0,93.0,1013.0,280.75,mist,340.0,2.0
156702,2016-11-15 16:00:00,10782.0,93.0,1013.0,281.36,mist,0.0,1.0
156703,2016-11-15 17:00:00,10723.0,100.0,1013.0,282.56,mist,0.0,1.0
156704,2016-11-15 18:00:00,11113.0,93.0,1013.0,284.18,haze,350.0,2.0
156705,2016-11-15 19:00:00,11636.0,81.0,1012.0,285.77,haze,270.0,4.0
156706,2016-11-15 20:00:00,11455.0,76.0,1012.0,286.26,haze,0.0,2.0
156707,2016-11-15 21:00:00,11262.0,71.0,1012.0,286.05,haze,281.0,1.0
156708,2016-11-15 22:00:00,10975.0,66.0,1012.0,285.27,haze,281.0,1.0
156709,2016-11-15 23:00:00,10454.0,71.0,1012.0,283.65,mist,110.0,1.0
156710,2016-11-16 00:00:00,9760.0,71.0,1012.0,281.85,mist,140.0,1.0
156711,2016-11-14 01:00:00,8616.0,70.0,1018.0,282.34,sky is clear,210.0,3.0
156712,2016-11-14 02:00:00,8318.0,75.0,1018.0,281.26,sky is clear,220.0,4.0
156713,2016-11-14 03:00:00,8186.0,75.0,1017.0,281.04,sky is clear,210.0,4.0
156714,2016-11-14 04:00:00,8098.0,61.0,1017.0,280.45,sky is clear,190.0,2.0
156715,2016-11-14 05:00:00,8118.0,100.0,1017.0,280.47,sky is clear,190.0,3.0
156716,2016-11-14 06:00:00,8490.0,100.0,1017.0,280.37,sky is clear,200.0,3.0
156717,2016-11-14 07:00:00,9330.0,100.0,1017.0,278.74,sky is clear,230.0,2.0
156718,2016-11-14 08:00:00,10388.0,100.0,1017.0,277.95,sky is clear,210.0,2.0
156719,2016-11-14 09:00:00,10864.0,100.0,1017.0,277.55,sky is clear,210.0,2.0
156720,2016-11-14 10:00:00,10963.0,100.0,1016.0,277.25,sky is clear,200.0,2.0
